"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-11","0.00","0.0","0.0","79","89","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-12","0.35","0.0","0.0","74","83","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-13","2.08","0.0","0.0","75","88","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-14","0.21","0.0","0.0","75","84","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-15","2.73","0.0","0.0","75","85","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-16","0.16","0.0","0.0","74","83","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-17","1.43","0.0","0.0","69","72","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-18","0.17","0.0","0.0","74","84","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-19","0.04","0.0","0.0","69","70","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-20","0.00","0.0","0.0","70","79","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-21","0.09","0.0","0.0","74","84","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-22","0.00","0.0","0.0","76","85","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-23","0.01","0.0","0.0","78","81","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-24","0.00","0.0","0.0","69","79","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-25","0.44","0.0","0.0","71","81","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-26","0.68","0.0","0.0","69","74","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-27","2.05","0.0","0.0","62","66","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-28","0.00","0.0","0.0","66","78","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-29","0.19","0.0","0.0","65","68","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-06-30","0.07","0.0","0.0","66","79","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-01","0.00","0.0","0.0","66","76","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-02","0.00","0.0","0.0","66","77","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-03","0.00","0.0","0.0","67","76","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-04","0.00","0.0","0.0","68","80","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-05","0.00","0.0","0.0","70","82","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-06","0.00","0.0","0.0","72","85","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-07","0.27","0.0","0.0","74","77","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-08","0.34","0.0","0.0","64","69","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-09","1.39","0.0","0.0","67","71","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-10","0.00","0.0","0.0","68","76","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-11","0.00","0.0","0.0","68","79","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-12","0.17","0.0","0.0","69","73","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-13","2.37","0.0","0.0","67","81","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-14","0.06","0.0","0.0","74","81","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-15","0.00","0.0","0.0","70","78","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-16","0.00","0.0","0.0","66","76","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-17","0.56","0.0","0.0","76","88","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-18","0.74","0.0","0.0","77","89","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-19","0.00","0.0","0.0","77","86","70"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-20","0.00","0.0","0.0","75","84","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-21","0.00","0.0","0.0","75","80","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-22","0.00","0.0","0.0","69","81","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-23","0.00","0.0","0.0","73","84","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-24","0.00","0.0","0.0","74","85","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-25","0.00","0.0","0.0","75","85","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-26","0.07","0.0","0.0","77","85","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-27","0.00","0.0","0.0","76","86","69"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-28","0.00","0.0","0.0","77","90","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-29","0.00","0.0","0.0","80","89","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-30","0.00","0.0","0.0","74","85","62"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-07-31","0.00","0.0","0.0","74","88","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-01","0.00","0.0","0.0","72","84","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-02","0.00","0.0","0.0","76","90","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-03","0.63","0.0","0.0","75","84","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-04","0.00","0.0","0.0","69","81","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-05","0.00","0.0","0.0","70","82","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-06","0.00","0.0","0.0","70","79","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-07","0.00","0.0","0.0","69","80","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-08","0.00","0.0","0.0","72","84","60"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-09","0.01","0.0","0.0","73","79","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-10","0.27","0.0","0.0","74","85","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-11","0.00","0.0","0.0","73","82","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-12","0.00","0.0","0.0","68","78","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-13","0.00","0.0","0.0","69","83","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-14","0.00","0.0","0.0","74","86","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-15","0.47","0.0","0.0","73","84","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-16","0.00","0.0","0.0","75","87","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-17","1.25","0.0","0.0","75","84","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-18","0.00","0.0","0.0","72","84","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-19","0.32","0.0","0.0","76","84","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-20","0.17","0.0","0.0","68","73","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-21","0.00","0.0","0.0","65","79","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-22","0.00","0.0","0.0","67","79","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-23","0.43","0.0","0.0","70","83","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-24","0.00","0.0","0.0","65","73","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-25","0.00","0.0","0.0","62","67","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-26","0.00","0.0","0.0","62","68","56"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-27","0.00","0.0","0.0","62","75","50"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-28","0.00","0.0","0.0","65","78","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-29","0.02","0.0","0.0","70","79","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-30","0.00","0.0","0.0","74","85","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-08-31","0.00","0.0","0.0","74","87","63"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-01","0.00","0.0","0.0","76","86","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-02","0.00","0.0","0.0","77","89","66"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-03","0.00","0.0","0.0","78","90","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-04","0.93","0.0","0.0","74","85","65"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-05","0.17","0.0","0.0","71","80","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-06","0.00","0.0","0.0","74","89","61"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-07","0.00","0.0","0.0","77","89","67"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-08","0.00","0.0","0.0","78","88","68"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-09","0.00","0.0","0.0","72","76","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-10","0.00","0.0","0.0","69","81","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-11","0.26","0.0","0.0","63","65","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-12","0.00","0.0","0.0","58","65","51"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-13","0.00","0.0","0.0","56","69","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-14","0.00","0.0","0.0","60","76","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-15","0.00","0.0","0.0","66","81","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-16","0.00","0.0","0.0","67","82","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-17","0.00","0.0","0.0","68","83","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-18","0.47","0.0","0.0","71","81","64"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-19","1.18","0.0","0.0","70","72","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-20","0.00","0.0","0.0","59","70","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-21","0.00","0.0","0.0","60","73","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-22","0.00","0.0","0.0","61","78","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-23","0.00","0.0","0.0","63","78","50"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-24","0.00","0.0","0.0","65","80","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-25","0.00","0.0","0.0","66","78","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-26","0.00","0.0","0.0","65","75","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-27","0.00","0.0","0.0","69","79","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-28","0.00","0.0","0.0","71","82","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-29","0.02","0.0","0.0","68","74","59"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-09-30","0.00","0.0","0.0","60","67","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-01","0.00","0.0","0.0","54","61","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-02","0.06","0.0","0.0","53","60","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-03","0.05","0.0","0.0","49","50","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-04","0.01","0.0","0.0","56","69","49"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-05","0.00","0.0","0.0","62","74","57"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-06","0.00","0.0","0.0","61","72","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-07","0.00","0.0","0.0","63","77","55"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-08","0.00","0.0","0.0","63","80","51"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-09","0.13","0.0","0.0","63","67","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-10","0.00","0.0","0.0","54","67","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-11","0.00","0.0","0.0","57","75","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-12","0.00","0.0","0.0","63","77","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-13","0.00","0.0","0.0","56","58","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-14","0.00","0.0","0.0","51","62","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-15","0.00","0.0","0.0","51","69","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-16","0.00","0.0","0.0","51","61","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-17","0.00","0.0","0.0","42","50","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-18","0.00","0.0","0.0","41","58","26"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-19","0.00","0.0","0.0","47","68","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-20","0.00","0.0","0.0","61","76","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-21","0.00","0.0","0.0","61","77","48"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-22","0.00","0.0","0.0","62","67","50"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-23","0.00","0.0","0.0","54","64","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-24","0.11","0.0","0.0","63","71","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-25","0.00","0.0","0.0","55","62","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-26","0.00","0.0","0.0","48","62","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-27","0.36","0.0","0.0","49","56","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-28","0.64","0.0","0.0","55","63","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-29","0.00","0.0","0.0","43","43","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-30","0.00","0.0","0.0","46","54","43"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-10-31","0.07","0.0","0.0","47","53","44"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-01","0.01","0.0","0.0",,"65","46"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-02","0.00","0.0","0.0",,"70","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-03","0.00","0.0","0.0",,"72","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-04","0.00","0.0","0.0",,"76","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-05","0.05","0.0","0.0",,"73","54"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-06","0.06","0.0","0.0",,"65","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-07","0.00","0.0","0.0",,"55","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-08","0.00","0.0","0.0",,"53","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-09","0.15","0.0","0.0",,"56","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-10","0.32","0.0","0.0",,"55","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-11","0.02","0.0","0.0",,"59","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-12","0.02","0.0","0.0",,"57","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-13","0.00","0.0","0.0",,"48","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-14","0.00","0.0","0.0",,"52","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-15","0.00","0.0","0.0",,"65","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-16","0.00","0.0","0.0",,"61","33"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-17","0.01","0.0","0.0",,"62","47"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-18","0.14","0.0","0.0",,"61","52"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-19","0.00","0.0","0.0",,"52","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-20","0.00","0.0","0.0",,"47","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-21","0.45","4.1","0.0",,"40","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-22","0.00","0.1","3.1",,"30","11"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-23","0.00","0.0","3.1",,"35","16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-24","0.00","0.0","2.0",,"42","20"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-25","0.00","0.0","1.2",,"56","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-26","0.00","0.0","0.0",,"61","45"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-27","0.84","0.0","0.0",,"60","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-28","0.06","0.0","0.0",,"39","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-29","0.00","0.0","0.0",,"38","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-11-30","0.00","0.0","0.0",,"46","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-01","0.05","0.0","0.0","44","49","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-02","0.01","0.1","0.0","33","39","26"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-03","0.01","0.1","0.0","35","43","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-04","0.00","0.0","0.0","35","42","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-05","0.00","0.0","0.0","34","43","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-06","0.00","0.0","0.0","34","51","25"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-07","0.00","0.0","0.0","36","42","29"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-08","0.00","0.0","0.0","41","50","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-09","0.00","0.0","0.0","46","53","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-10","0.00","0.0","0.0","46","56","39"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-11","0.00","0.0","0.0","49","59","40"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-12","0.00","0.0","0.0","58","69","53"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-13","0.01","0.0","0.0","61","63","58"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-14","0.26","0.0","0.0","57","64","44"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-15","0.02","0.0","0.0","44","45","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-16","0.00","0.0","0.0","45","56","38"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-17","0.00","0.0","0.0","37","41","31"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-18","0.00","0.0","0.0","30","31","26"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-19","0.00","0.0","0.0","26","30","21"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-20","0.00","0.0","0.0","31","48","22"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-21","0.48","0.0","0.0","46","52","41"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-22","0.07","0.0","0.0","49","53","34"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-23","0.66","0.0","0.0","50","64","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-24","0.00","0.0","0.0","47","56","36"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-25","0.00","0.0","0.0","44","49","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-26","0.92","0.0","0.0","40","54","37"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-27","0.53","0.0","0.0","45","53","35"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-28","1.12","0.0","0.0","34","42","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-29","0.01","0.0","0.0","38","45","32"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-30","0.00","0.0","0.0","32","33","30"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2015-12-31","0.00","0.0","0.0","30","31","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2016-01-01","0.00","0.0","0.0","26","28","24"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2016-01-02","0.00","0.0","0.0","28","34","25"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2016-01-03","0.00","0.0","0.0","31","33","28"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2016-01-04","0.02","0.5","0.0","28","31","17"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2016-01-05","0.00","0.0","0.0","20","29","12"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2016-01-06","0.00","0.0","0.0","25","39","16"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","2016-01-07","0.00","0.0","0.0","33","46","25"
